50 0.001168987781780578 0.003409284819704176 -0.00022718559606112475
100 0.002489945891310702 0.005701540486996744 -0.00019731890413092956
150 0.0046296755111069786 0.010189516533988799 -0.00017072572226044613
200 0.008431019603575724 0.018429977337266135 -0.00014465614025937104
250 0.015299745433665765 0.03340483879216408 -0.00011207371759859473
300 0.027747550951393973 0.06056978189837065 -5.110983367184828e-05
350 0.050317457329239715 0.10983274216994933 0.00010916122159266232
400 0.09124382569588302 0.19916422149395804 0.0006011482242475636
450 0.16545632291161236 0.3611477765623183 0.00218835867003113
500 0.30002105419392167 0.654840309321246 0.00738049710843381
550 0.5439802967172731 1.1871587392053848 0.024426059920533396
600 0.9860376142108167 2.150941530540149 0.08040901198491839
650 1.7856897829291583 3.8896921412157126 0.2639685993925676
700 3.224145372243426 6.989872821500468 0.8620743424682656
750 5.764718494654761 12.305914369085848 2.7711002911392355
800 9.99135100470876 20.28841529976923 8.473655106679605
850 15.785107903313877 27.41737607771254 22.393295470726848
900 19.810975850013545 21.733017587596382 42.0248207064503
950 16.62706106522893 3.152902923650129 48.037426144058436
1000 8.521406925153725 -7.600202616839619 40.19537787870168
1050 1.573199929562659 -9.350848747921825 33.09265005948491
1100 -2.6511361827099664 -8.797209418307663 29.218341751492332
1150 -4.9599703476703825 -8.3383833897074 27.11023468020806
1200 -6.268503492533446 -8.344786033198714 25.917854850011842
1250 -7.146674294012842 -8.719747075199967 25.35904275679981
1300 -7.872624164276478 -9.272522183822758 25.359471940469916
1350 -8.530535398699381 -9.783735573596006 25.866474065381574
1400 -9.082463931305629 -10.033702383017253 26.748302360540215
1450 -9.42954825477918 -9.868197929806957 27.751700144818745
1500 -9.481670994781132 -9.286998632557838 28.54977169704471
1550 -9.224514124267884 -8.470585242620707 28.877347236598762
1600 -8.745021160204866 -7.688369791826913 28.654164829750325
1650 -8.195637494127578 -7.158663106596939 27.9908141682666
1700 -7.729192724996079 -6.977989404191024 27.097324170585992
1750 -7.452472295590782 -7.141191891960504 26.19209472742226
1800 -7.414855788430969 -7.590142846767552 25.46127353320588
1850 -7.616960938261919 -8.23993391088698 25.052896255590102
1900 -8.01948107216234 -8.97526789682448 25.073101593620766
1950 -8.543975285086377 -9.637015712661633 25.56278177767643
2000 -9.071627690964458 -10.031432556556476 26.452650371606218
2050 -9.456834391203104 -9.992183181451244 27.52705748571019
2100 -9.570557719972289 -9.483923326820713 28.45790386221397
2150 -9.362163583948584 -8.66325033260406 28.938509842218608
2200 -8.894612309476578 -7.811579095416262 28.8357154705127
2250 -8.316873098102478 -7.184086524756985 28.229954894597554
2300 -7.79438136655359 -6.910734411921636 27.330612574892754
2350 -7.451205604967725 -7.003013919024263 26.370041789373545
2400 -7.350873839137318 -7.407911830422898 25.54952930695183
2450 -7.5038843939185105 -8.044004938376842 25.03042603901561
2500 -7.878914518042006 -8.802786106602117 24.93444873812613
2550 -8.405328770144099 -9.532191968054665 25.326170491319903
2600 -8.969987946020161 -10.034799672974112 26.169124226608538
2650 -9.424516775212892 -10.117142145570268 27.27747678142561
2700 -9.622402518373423 -9.695840127436092 28.32496071047764
2750 -9.483864657850017 -8.887574785159405 28.964278709468807
2800 -9.046352642848886 -7.973390037591362 29.000954370199004
2850 -8.451809804047498 -7.243628457655348 28.473280215637562
2900 -7.8773107489451375 -6.867136051717081 27.583015166595743
2950 -7.4659323558692 -6.877075240310809 26.57545747810908
3000 -7.297676883889074 -7.227151162118728 25.668237022501163
3050 -7.394429094757098 -7.838862259812049 25.036544525443425
3100 -7.733500207568971 -8.610113399033901 24.816705482104965
3150 -8.252737463205456 -9.397817311617555 25.09537335768448
3200 -8.846549775778573 -10.005997003142193 25.86940638637635
3250 -9.367267005245262 -10.219813877849038 26.98904154701908
3300 -9.654208163509669 -9.907405636760606 28.141355229306807
3350 -9.59805735929106 -9.135066330935222 28.946348146980622
3400 -9.205480328098885 -8.170959776504187 29.143949302236003
3450 -8.605020677224651 -7.33740504813531 28.71834861859248
3500 -7.982451349083066 -6.8479118720191545 27.855138209183067
3550 -7.500799668946249 -6.763775412988585 26.810896297477917
3600 -7.258885280825879 -7.048001476718124 25.82114190280992
3650 -7.2916825765602375 -7.624563691595767 25.076006593872933
3700 -7.585798468378424 -8.396900442482659 24.725763944642992
3750 -8.087969937839324 -9.232050416495058 24.87722709957273
3800 -8.701616713929813 -9.940290950205878 25.55987308585044
3850 -9.283178574496223 -10.292434910995992 26.664796987034023
3900 -9.661951897281286 -10.110505834609633 27.904363030514343
3950 -9.700147729796086 -9.401332176075577 28.877227458916717
4000 -9.368960028149745 -8.405161748726469 29.2566144002534
4050 -8.77610759332931 -7.469505754724665 28.959975957009704
4100 -8.11159969197427 -6.8575325868797705 28.145397591790037
4150 -7.558693683336972 -6.666599090718634 27.07742792895618
4200 -7.2375958812145145 -6.872966602482448 26.011007452517497
4250 -7.198543243683629 -7.403008433958185 25.15289833040791
4300 -7.438343620459866 -8.164383840069444 24.667109533148032
4350 -7.912897788935735 -9.034544213498886 24.67856244840755
4400 -8.535688245323959 -9.834176620941745 25.24752929336386
4450 -9.17043191748558 -10.327601456741856 26.308931920828112
4500 -9.641223202025454 -10.29610896043593 27.61198433313513
4550 -9.784518198004694 -9.680528761937376 28.748649307576553
4600 -9.532478465352678 -8.676273837493211 29.32875138750918
4650 -8.96375310629524 -7.644720405669447 29.19074890268972
4700 -8.266267165421443 -6.901805620485639 28.450710813578755
4750 -7.642703001474894 -6.590282591057827 27.375384932640067
4800 -7.2373152906250064 -6.705466056201567 26.24031149973914
4850 -7.118340645180528 -7.176780049529289 25.271216578080022
4900 -7.294084791567176 -7.914487437227642 24.646264326031798
4950 -7.729854730812735 -8.805820837143049 24.506537901145194
5000 -8.349823659449742 -9.685060090182406 24.940353132410923
5050 -9.02771988890407 -10.318163384541343 25.927366290024597
5100 -9.587655866736203 -10.453993992804783 27.26386607837932
5150 -9.844780499776876 -9.964603553629297 28.552433428893924
5200 -9.690407018275401 -8.983016665584136 29.348364088366665
5250 -9.165523071966755 -7.867898790547936 29.400874851575633
5300 -8.447531492826487 -6.9876486562255025 28.76629288217751
5350 -7.756101002443854 -6.540770706959508 27.70431015076456
5400 -7.262034452370457 -6.549789206444243 26.511321780054875
5450 -7.054937355449665 -6.949046795407108 25.43499159003659
5500 -7.156476214431547 -7.649695426610096 24.66889084785104
5550 -7.5417145178480895 -8.547192599575922 24.36868839644905
5600 -8.145748205399885 -9.491343445998268 24.647340257504048
5650 -8.854443262933065 -10.257503311268392 25.528011280740724
5700 -9.49719504838123 -10.572910074380665 26.861986345313227
5750 -9.873924935318662 -10.242866117922059 28.28128248070814
5800 -9.835646147782155 -9.321694743205068 29.3018917871573
5850 -9.37750074250325 -8.143354492234815 29.57777184061337
5900 -8.655726744167957 -7.1230244634490045 29.085115395093755
5950 -7.902230740291846 -6.525422828072782 28.06263472521585
6000 -7.31627010698534 -6.411292277700679 26.82600056824395
6050 -7.012831559471105 -6.723650671943193 25.648308007022322
6100 -7.029573144090079 -7.373052970488053 24.740830639714556
6150 -7.351961393499011 -8.26075578227032 24.272912861853484
6200 -7.925933060092003 -9.252556570232331 24.378448812296664
6250 -8.650880210972172 -10.139923060150565 25.120881103945184
6300 -9.366386994085385 -10.640977030271044 26.41126958648225
6350 -9.864552802467196 -10.501766705733207 27.929746283790426
6400 -9.959517847930712 -9.685256228317959 29.174669831727066
6450 -9.593850149372724 -8.474034299611326 29.70563453408252
6500 -8.8900015424921 -7.316785040568792 29.397139598505845
6550 -8.084297028819847 -6.553303124501412 28.44714321259284
6600 -7.405082670358225 -6.296731200034153 27.18579141073564
6650 -6.997279995619797 -6.505303331050967 25.91527996635579
6700 -6.918159012322622 -7.088225442229406 24.868132591460736
6750 -7.164780606966579 -7.949396544979911 24.22745637061211
6800 -7.693673946531825 -8.96947168613542 24.14450013318289
6850 -8.41834535574976 -9.9610651562482 24.718085981952733
6900 -9.192703374226092 -10.646298829940909 25.920117123042658
6950 -9.80923096722548 -10.724949426100775 27.49538786036573
7000 -10.051773840670833 -10.062298387441754 28.95178797003567
7050 -9.806342184452486 -8.860321293271841 29.765130308020744
